,Battles,Winrate,PR,Avg.frags,Avg.damage
178,202,71.29,2197,1.68,81690
179,619,66.07,2195,1.79,81183
180,146,64.38,2194,1.65,84433
181,154,70.78,2192,1.72,89381
181,41,63.41,2192,1.46,88904
183,109,57.8,2191,1.1,97798
183,97,63.92,2191,1.82,82334
183,367,65.67,2191,1.67,83326
186,192,69.27,2190,1.66,81834
187,379,66.49,2187,1.69,82504
188,63,66.67,2186,1.86,93396
189,109,66.97,2185,1.51,86254
190,50,54,2184,1.48,92863
191,153,62.75,2183,1.69,84734
192,57,59.65,2182,1.72,86043
193,54,68.52,2181,1.37,87840
194,104,66.35,2180,1.49,86956
195,94,59.57,2178,1.64,87167
196,43,55.81,2176,1.42,92167
197,48,64.58,2173,1.4,88687
198,58,53.45,2172,1.47,92646
198,134,76.12,2172,1.57,79354
198,100,63,2172,1.54,87006
201,396,65.4,2165,1.88,78830
202,60,56.67,2160,1.95,80992
202,154,60.39,2160,1.55,87216
204,199,65.83,2158,1.35,87697
205,109,66.97,2154,1.57,83914
205,112,64.29,2154,1.33,89916
207,142,71.83,2153,1.57,80398
208,49,57.14,2151,1.29,93793
209,106,60.38,2150,1.41,90083
209,318,57.55,2150,1.51,88838
211,318,71.7,2148,1.69,77984
212,84,65.48,2145,1.55,84006
213,61,62.3,2144,1.05,95529
213,124,62.1,2144,1.59,84215
215,86,59.3,2140,1.36,90244
216,107,58.88,2138,1.64,85021
217,99,67.68,2137,1.62,81809
218,102,59.8,2136,1.6,84898
219,85,54.12,2135,1.4,91974
219,42,66.67,2135,1.69,80676
221,150,64.67,2134,1.52,83833
222,121,60.33,2133,1.47,87095
223,83,65.06,2130,1.14,91601
223,1651,65.17,2130,1.63,82560
223,186,60.75,2130,1.58,84901
226,49,59.18,2129,1.43,87955
226,161,62.73,2129,1.54,84205
226,254,72.83,2129,1.62,78626
229,96,62.5,2128,1.74,81583
230,81,59.26,2127,1.63,83986
231,61,67.21,2124,1.61,81055
231,291,65.29,2124,1.57,82121
233,457,62.8,2123,1.49,85336
234,110,60.91,2120,1.35,88157
235,140,68.57,2114,1.46,82682
235,128,60.94,2114,1.42,87090
237,131,67.18,2112,1.3,89351
238,319,66.46,2111,1.41,84495
239,124,72.58,2110,1.57,78547
240,468,69.02,2109,1.8,76409
240,75,64,2109,1.59,82283
242,108,66.67,2108,1.59,80253
243,226,74.34,2106,1.51,78119
244,94,63.83,2103,1.38,85962
245,49,65.31,2100,1.51,82186
245,46,54.35,2100,1.48,88951
245,47,55.32,2100,1.7,83350
245,155,65.16,2100,1.54,82614
249,116,64.66,2098,1.26,87070
250,136,52.21,2096,1.61,86825
250,72,73.61,2096,1.54,77844
252,239,67.78,2094,1.58,80232
253,42,66.67,2092,1.6,80160
253,49,55.1,2092,1.47,88134
255,123,73.17,2088,1.76,73744
256,141,65.25,2087,1.56,82390
257,79,65.82,2085,1.49,81475
258,47,65.96,2084,1.36,84520
259,167,64.67,2083,1.49,82736
260,95,53.68,2082,1.79,82322
261,196,68.37,2080,1.57,78514
262,42,73.81,2078,1.26,81714
263,406,66.75,2077,1.38,83404
264,46,56.52,2076,1.85,79358
265,62,59.68,2075,1.13,91356
265,64,70.31,2075,1.36,81747
265,120,63.33,2075,1.62,80805
268,422,61.85,2074,1.6,81404
269,48,75,2072,1.33,80643
270,144,63.89,2069,1.53,82142
271,175,62.29,2068,1.3,86074
272,47,61.7,2067,1.23,88188
273,352,69.03,2064,1.59,77048
273,210,62.38,2064,1.39,85127
273,179,60.34,2064,1.4,85928
276,69,79.71,2063,1.3,77905
277,88,57.95,2062,1.69,80653
278,51,52.94,2060,1.47,88120
279,88,60.23,2057,1.6,81813
280,175,57.71,2055,1.33,87056
280,93,75.27,2055,1.33,79418
280,263,62.36,2055,1.52,81194
280,89,58.43,2055,1.29,88365
284,74,64.86,2053,1.11,88371
285,85,62.35,2050,1.75,89990
286,68,64.71,2047,1.5,81107
287,172,59.3,2046,1.74,78086
287,263,59.32,2046,1.86,76015
289,252,71.43,2045,1.38,78951
290,43,60.47,2044,1.49,82980
291,124,70.16,2042,1.54,77114
292,101,78.22,2041,1.48,73802
293,153,70.59,2040,1.27,81656
293,265,56.6,2040,1.35,86460
295,57,61.4,2038,1.44,83017
296,231,70.13,2033,1.52,77046
296,164,67.07,2033,1.62,76089
298,69,56.52,2032,1.51,83732
298,62,62.9,2032,1.47,81701
300,47,61.7,2031,1.62,82334
301,211,60.66,2029,1.38,84022
302,64,54.69,2028,1.27,89172
303,67,46.27,2027,1.69,85666
304,47,59.57,2025,1.43,82890
305,57,54.39,2018,1.49,83797
305,80,57.5,2018,1.43,83626
307,48,64.58,2017,1.73,75086
307,139,67.63,2017,1.55,76212
309,212,65.09,2016,1.42,81042
310,85,56.47,2015,1.52,82659
310,45,60,2015,1.4,83287
312,151,65.56,2013,1.48,79084
313,1011,59.64,2012,1.54,80096
314,383,68.15,2011,1.39,79361
315,91,63.74,2010,1.09,86662
316,180,61.11,2009,1.39,82652
316,222,64.41,2009,1.68,75419
318,340,63.53,2005,1.44,79693
319,165,60,2004,1.76,76434
319,87,56.32,2004,1.34,85664
321,44,59.09,2003,1.68,77118
321,131,65.65,2003,1.42,79523
323,46,67.39,2002,1.33,80824
324,120,60.83,1995,1.54,79098
324,95,54.74,1995,1.35,85236
324,374,66.31,1995,1.69,73913
327,243,62.96,1993,1.52,78638
328,193,58.03,1990,1.48,80871
328,56,71.43,1990,1.2,80883
330,227,56.39,1988,1.36,84076
330,388,61.86,1988,1.48,78930
330,368,63.59,1988,1.61,75522
333,163,57.06,1986,1.25,85924
333,112,64.29,1986,1.32,81001
335,150,56,1985,1.27,85579
336,46,60.87,1983,1.57,78492
336,745,61.21,1983,1.58,77443
338,556,58.99,1980,1.33,82774
338,130,60.77,1980,1.51,79164
338,97,60.82,1980,1.22,83961
341,58,60.34,1978,1.43,80128
342,48,66.67,1977,1.56,75573
343,44,61.36,1976,2.07,68353
344,71,70.42,1974,1.46,74813
345,57,52.63,1972,1.23,88019
345,524,61.07,1972,1.37,81624
347,152,72.37,1971,1.36,75409
347,52,59.62,1971,1.42,80555
349,98,61.22,1969,1.63,75581
