,Battles,Winrate,PR,Avg.frags,Avg.damage
178,50,56,2661,1.7,91492
179,58,65.52,2660,1.59,91911
180,86,65.12,2659,1.47,92447
181,65,63.08,2656,1.32,97403
182,71,69.01,2654,1.45,91085
183,51,56.86,2651,1.69,99084
184,299,66.22,2650,1.55,89802
185,55,52.73,2649,1.49,96413
186,40,87.5,2648,1.18,86782
186,76,55.26,2648,1.07,104458
188,93,59.14,2645,1.98,84127
189,140,54.29,2644,1.71,91830
190,282,61.35,2641,1.51,92459
191,92,65.22,2640,1.58,98617
192,162,62.96,2639,1.52,91452
193,43,62.79,2637,1.58,89942
194,45,71.11,2635,1.49,88275
195,189,73.02,2634,1.64,84229
195,40,55,2634,1.52,94532
195,165,64.85,2634,1.52,90391
198,78,73.08,2633,1.36,89705
199,735,58.91,2632,1.57,91988
200,135,68.15,2631,1.38,91442
201,49,48.98,2629,1.24,102486
202,51,70.59,2628,1.37,90631
202,112,58.04,2628,1.45,94798
204,53,64.15,2627,1.28,95239
205,341,62.46,2626,1.65,88309
206,124,64.52,2623,1.27,95070
207,42,71.43,2621,1.55,86631
207,211,61.14,2621,1.51,91318
209,126,63.49,2618,1.73,86103
210,52,53.85,2617,1.48,94633
211,79,63.29,2616,1.28,95064
212,125,62.4,2615,1.65,87408
213,40,75,2614,1.52,84860
213,44,63.64,2614,1.57,89145
213,81,66.67,2614,1.6,94333
213,42,57.14,2614,1.36,96748
213,118,58.47,2614,1.75,86990
218,50,66,2611,1.56,91988
218,56,64.29,2611,1.36,89459
220,40,52.5,2609,1.27,102049
221,224,65.18,2607,1.52,89019
222,163,58.9,2606,1.17,99163
222,117,69.23,2606,1.43,87515
224,113,61.95,2604,1.35,94228
225,166,59.64,2601,1.6,100332
225,82,59.76,2601,1.46,92694
227,50,68,2600,1.36,89668
227,94,53.19,2600,1.79,88760
229,40,67.5,2599,1.6,85760
229,40,75,2599,1.35,87405
231,49,69.39,2598,1.55,85800
232,51,74.51,2596,1.31,87222
232,233,62.23,2596,1.45,91300
234,60,75,2595,1.37,93287
235,85,58.82,2593,1.35,99266
236,223,66.82,2588,1.58,85831
236,315,63.17,2588,1.75,84401
238,54,68.52,2585,1.54,89864
239,130,56.92,2582,1.45,93210
240,101,65.35,2581,1.38,90499
241,59,52.54,2580,1.25,97368
242,80,67.5,2579,1.51,86804
243,44,77.27,2576,1.52,82224
243,99,61.62,2576,1.43,91180
243,46,78.26,2576,1.41,83799
243,71,57.75,2576,1.49,95925
247,304,59.87,2575,1.48,90964
248,63,63.49,2574,1.25,94100
249,277,56.32,2572,1.32,95772
249,96,52.08,2572,1.12,101045
251,174,67.24,2571,1.59,85148
252,71,66.2,2570,1.61,85125
252,45,57.78,2570,1.62,85405
252,56,55.36,2570,1.55,90590
255,124,60.48,2568,1.46,90794
255,142,60.56,2568,1.37,92781
257,62,62.9,2567,1.31,92639
258,209,62.68,2566,1.65,95922
259,133,61.65,2565,1.68,94215
260,67,53.73,2564,1.46,93430
260,52,69.23,2564,1.58,94130
260,111,74.77,2564,1.47,84964
263,207,68.12,2563,1.52,85948
264,47,48.94,2562,1.79,88911
264,50,64,2562,1.54,86701
266,73,63.01,2559,1.6,86155
267,110,59.09,2557,1.56,89170
267,46,47.83,2557,1.63,90613
269,108,72.22,2552,1.21,88658
270,71,59.15,2550,1.68,85915
270,44,65.91,2550,1.55,85676
272,196,58.16,2549,1.68,86239
273,162,59.26,2547,1.73,85135
273,60,50,2547,2.13,88133
275,41,51.22,2546,1.34,96416
276,50,68,2543,1.64,88085
277,55,58.18,2542,1.71,85652
278,61,72.13,2540,1.34,86044
278,47,65.96,2540,1.72,81306
278,60,66.67,2540,1.33,89289
281,119,56.3,2537,1.44,91864
282,80,65,2536,1.64,83315
283,97,68.04,2535,1.77,78851
284,50,76,2533,1.4,83229
285,78,66.67,2531,1.33,85720
285,55,69.09,2531,1.33,92558
287,73,69.86,2530,1.48,83694
288,47,59.57,2529,1.32,97629
289,138,61.59,2528,1.43,89336
290,124,57.26,2527,1.44,90872
291,45,66.67,2525,1.44,86417
291,68,58.82,2525,1.43,90469
291,54,70.37,2525,1.44,84742
294,42,69.05,2524,1.76,77727
295,80,63.75,2523,1.11,93727
295,55,70.91,2523,1.44,84879
297,78,64.1,2522,1.13,94463
297,52,75,2522,1.58,79777
297,61,65.57,2522,1.8,79248
300,66,69.7,2521,1.33,96436
300,67,65.67,2521,1.27,99802
302,50,66,2520,1.48,85205
303,72,62.5,2519,1.44,87258
303,122,65.57,2519,1.25,90514
305,62,59.68,2518,1.48,88659
306,59,74.58,2517,1.47,81199
307,40,65,2516,1.55,84644
308,52,65.38,2514,1.31,88991
309,53,56.6,2513,1.43,88739
310,74,59.46,2512,1.35,89975
311,42,64.29,2511,1.14,93023
311,103,66.99,2511,1.31,88135
313,449,53.9,2509,1.3,94335
313,48,62.5,2509,1.35,88814
315,389,64.27,2505,1.55,84557
315,149,59.06,2505,1.52,87301
317,92,53.26,2504,1.08,99118
318,172,61.63,2503,1.28,90946
318,65,67.69,2503,1.25,90249
318,138,59.42,2503,1.56,86418
321,170,54.71,2500,1.74,85191
322,46,76.09,2499,1.13,87603
323,452,62.61,2497,1.43,87301
323,48,56.25,2497,1.25,92295
325,100,63,2496,1.49,85607
326,77,61.04,2494,1.32,87136
326,124,62.1,2494,1.49,86217
326,300,59.33,2494,1.17,94113
329,104,64.42,2492,1.43,85536
330,57,66.67,2491,1.51,83927
331,88,67.05,2490,1.58,81929
331,76,69.74,2490,1.47,81446
333,68,57.35,2489,1.26,92892
334,75,61.33,2488,1.73,90568
335,87,60.92,2484,1.49,87530
335,67,55.22,2484,1.64,85546
337,126,59.52,2483,1.31,90403
338,189,53.44,2482,1.58,87512
338,60,70,2482,1.43,84192
338,67,61.19,2482,1.36,88886
341,50,70,2481,1.32,94229
341,134,61.19,2481,1.56,84375
343,47,68.09,2480,1.28,90770
344,52,55.77,2479,1.48,88457
344,89,55.06,2479,1.2,94710
346,56,58.93,2477,1.68,82936
347,41,53.66,2476,1.2,94425
348,66,62.12,2475,1.58,81997
349,44,65.91,2473,1.39,85531
350,52,59.62,2472,1.31,92827
351,140,58.57,2471,1.42,88593
352,85,63.53,2470,1.44,85360
353,66,60.61,2468,1.59,88919
353,77,58.44,2468,1.26,91241
353,53,49.06,2468,1.15,98185
356,40,57.5,2467,1.38,88374
356,60,58.33,2467,1.3,90457
358,43,53.49,2464,1.26,91040
359,64,57.81,2463,1.48,87401
360,59,47.46,2462,1.17,97761
360,47,57.45,2462,1.32,88964
360,45,75.56,2462,1.29,80892
363,66,57.58,2461,1.56,83426
363,60,60,2461,1.45,86252
365,114,65.79,2460,1.34,86010
366,68,63.24,2459,1.28,88434
366,43,53.49,2459,1.72,84192
368,96,64.58,2458,1.4,85500
369,63,68.25,2457,1.4,84021
369,55,83.64,2457,1.24,77992
371,65,70.77,2456,1.03,89724
371,85,76.47,2456,1.52,77383
371,47,46.81,2456,1.49,91578
374,192,56.77,2455,1.28,90924
374,53,64.15,2455,1.3,92135
374,115,52.17,2455,1.39,91452
377,49,59.18,2454,1.43,86671
378,45,60,2453,1.2,93638
379,146,56.16,2451,1.29,90964
379,437,63.16,2451,1.28,88183
379,526,61.03,2451,1.26,89582
382,96,61.46,2449,1.43,85553
382,90,53.33,2449,1.43,89183
384,53,60.38,2447,1.55,93698
385,50,58,2444,1.84,87978
385,91,50.55,2444,1.42,90537
387,57,57.89,2443,1.58,93780
388,51,66.67,2441,1.47,82082
388,59,71.19,2441,1.36,92054
