,Battles,Winrate,PR,Avg.frags,Avg.damage
178,40,57.5,2927,1.73,103795
179,79,69.62,2926,1.56,94570
180,121,52.89,2924,1.32,110661
180,53,60.38,2924,1.11,94285
180,56,78.57,2924,1.62,89218
183,57,59.65,2922,1.56,88447
183,41,68.29,2922,1.66,86887
185,166,49.4,2921,1.48,94275
186,47,63.83,2916,1.53,84162
187,88,69.32,2914,1.84,94432
188,53,69.81,2911,1.6,94947
189,61,63.93,2907,1.38,93842
190,80,66.25,2904,1.57,88738
191,41,63.41,2903,1.51,91184
192,92,55.43,2901,1.43,90037
193,148,64.19,2900,1.61,88683
194,49,75.51,2899,1.9,85645
195,52,69.23,2898,1.52,86766
196,212,70.28,2888,1.38,100235
197,44,72.73,2887,1.7,93137
198,47,65.96,2886,2.0,92006
199,49,69.39,2884,1.22,93678
200,44,72.73,2882,1.55,91920
201,160,75,2880,1.57,96135
202,83,67.47,2877,1.87,87455
203,133,53.38,2876,1.33,92142
204,41,60.98,2872,1.46,87958
205,79,65.82,2870,1.42,96975
206,67,71.64,2865,1.25,85714
206,49,63.27,2865,1.82,95968
208,169,70.41,2864,1.86,86088
208,140,55,2864,1.31,91495
210,52,75,2862,1.44,80407
210,290,57.59,2862,1.71,101106
212,47,57.45,2861,1.17,92001
212,66,66.67,2861,1.85,93583
214,102,58.82,2860,1.19,92199
215,54,61.11,2858,1.74,98220
216,44,63.64,2857,1.39,101888
216,109,64.22,2857,2.09,86832
216,79,69.62,2857,1.51,96704
219,58,65.52,2856,1.83,94305
220,81,67.9,2852,1.48,97261
221,136,53.68,2847,1.62,84991
221,499,60.12,2847,1.62,95812
223,89,62.92,2844,1.48,82837
224,43,53.49,2842,1.67,95430
225,45,62.22,2841,1.36,92394
225,101,57.43,2841,1.58,99511
227,46,67.39,2839,1.22,92899
228,44,63.64,2838,1.39,98379
229,111,64.86,2836,1.7,91905
230,205,57.07,2834,1.64,92123
230,116,60.34,2834,1.97,90212
232,98,61.22,2828,1.62,96477
232,47,68.09,2828,1.43,94099
234,77,50.65,2826,2.03,96308
235,122,68.03,2824,1.81,91797
236,89,60.67,2819,1.72,90948
236,40,55,2819,1.62,89227
238,90,60,2817,1.21,88494
239,51,72.55,2816,1.57,92437
240,58,68.97,2815,1.55,90679
241,74,64.86,2813,1.77,93703
242,62,69.35,2812,1.4,85673
242,206,61.65,2812,1.72,91996
244,227,62.11,2811,1.25,101613
245,86,70.93,2808,1.99,86687
246,82,69.51,2807,1.48,94502
247,72,59.72,2805,1.74,94334
248,226,68.58,2804,1.49,93278
248,46,63.04,2804,1.28,86360
250,105,78.1,2798,1.57,78119
250,100,68,2798,1.52,92257
252,71,59.15,2795,1.72,96474
252,85,60,2795,1.73,90039
254,340,65.59,2792,1.57,96314
254,176,55.68,2792,1.71,86141
256,75,61.33,2790,1.61,85558
257,65,58.46,2788,1.43,90426
257,102,56.86,2788,1.55,94191
259,59,77.97,2787,1.59,87818
260,108,70.37,2785,1.67,88030
261,53,58.49,2784,1.47,99285
262,457,60.83,2781,1.53,99303
263,71,57.75,2780,1.59,98839
264,112,59.82,2775,1.59,95540
265,43,65.12,2772,1.58,78301
266,64,62.5,2768,1.5,93840
266,53,69.81,2768,1.6,91360
