,Battles,Winrate,PR,Avg.frags,Avg.damage
178,44,63.64,2376,1.52,89975
178,88,61.36,2376,1.57,90478
180,46,71.74,2375,1.43,86566
181,1112,64.12,2374,1.63,87230
182,52,51.92,2372,1.52,92303
183,62,64.52,2369,1.52,89686
184,100,67,2368,1.44,89190
185,58,58.62,2366,1.48,92889
185,49,71.43,2366,1.18,91308
187,93,60.22,2364,1.63,85647
187,60,68.33,2364,1.68,84362
189,53,73.58,2363,1.4,81309
190,89,66.29,2362,1.39,90471
191,121,65.29,2360,1.54,83350
192,75,65.33,2358,1.56,84571
193,48,64.58,2356,1.31,92882
193,65,75.38,2356,1.86,76721
195,110,64.55,2355,1.39,90785
196,46,63.04,2352,1.09,83926
196,106,66.04,2352,1.77,82721
196,163,61.35,2352,1.41,91793
199,52,67.31,2348,1.6,82976
200,60,58.33,2346,1.25,96673
201,157,61.15,2345,1.63,87515
202,113,57.52,2344,1.58,90088
203,54,61.11,2343,1.28,90686
204,41,73.17,2342,1.61,82348
205,51,56.86,2341,1.86,84885
205,77,66.23,2341,1.32,88197
207,267,66.67,2340,1.53,86710
208,50,70,2339,1.18,86492
208,65,58.46,2339,1.52,90850
210,86,55.81,2336,1.52,85367
211,252,58.33,2330,1.51,87930
211,81,54.32,2330,1.43,91903
211,184,64.13,2330,1.62,85384
214,117,60.68,2329,1.5,85859
215,40,70,2328,1.43,81876
215,43,67.44,2328,1.23,90319
215,62,67.74,2328,1.42,87943
218,40,67.5,2327,1.3,86470
219,85,60,2323,1.62,87646
219,57,68.42,2323,1.18,78087
221,117,65.81,2322,1.38,89146
222,58,62.07,2321,1.19,94347
223,64,64.06,2319,1.72,83357
224,62,61.29,2318,1.55,86728
224,57,63.16,2318,1.23,93294
226,53,64.15,2313,1.53,86862
226,56,58.93,2313,1.38,88939
228,63,61.9,2311,1.24,93174
229,74,59.46,2309,1.47,90050
229,89,59.55,2309,1.58,87612
231,161,60.87,2307,1.86,81818
232,44,61.36,2304,1.07,92605
233,42,52.38,2303,1.4,94396
234,66,46.97,2302,1.58,89254
234,135,71.11,2302,1.62,80759
236,77,71.43,2301,1.91,75447
237,58,65.52,2299,1.74,81218
237,130,57.69,2299,1.52,89346
237,49,65.31,2299,1.71,81577
240,186,68.82,2297,1.76,77500
240,56,58.93,2297,1.7,84643
242,62,61.29,2296,1.39,78521
243,42,61.9,2290,1.21,92783
243,64,60.94,2290,1.69,83817
245,53,60.38,2289,1.25,88457
246,43,62.79,2288,1.21,92486
247,54,50,2287,1.41,90468
248,257,67.7,2286,1.54,83282
249,86,65.12,2284,1.65,82194
249,250,64.8,2284,1.66,82915
249,48,60.42,2284,1.58,85957
252,45,60,2283,1.56,84440
252,50,54,2283,1.6,84830
254,84,59.52,2282,1.57,83491
255,87,60.92,2278,1.68,83431
256,60,56.67,2277,1.28,91422
257,50,60,2275,1.82,80417
257,62,67.74,2275,1.42,85677
257,87,56.32,2275,1.31,91927
260,81,72.84,2274,1.17,76972
260,44,52.27,2274,1.5,91265
262,72,58.33,2272,1.28,87209
262,86,56.98,2272,1.29,92689
262,43,58.14,2272,1.65,85488
265,45,55.56,2271,1.53,85054
266,48,66.67,2270,1.08,86425
267,40,62.5,2267,1.6,82961
268,65,61.54,2266,1.51,85163
269,174,63.22,2264,1.44,86081
269,44,63.64,2264,1.18,91331
271,457,60.39,2263,1.7,82936
271,68,69.12,2263,1.21,87862
271,46,54.35,2263,1.41,86492
274,99,62.63,2262,1.44,86888
275,289,58.13,2260,1.74,79349
275,73,57.53,2260,1.29,88130
277,63,57.14,2259,1.38,90508
277,51,62.75,2259,1.39,87481
277,257,65.37,2259,1.44,85333
280,88,59.09,2258,1.81,80461
281,56,58.93,2254,1.34,84047
282,46,54.35,2252,1.43,85694
282,50,64,2252,1.48,81980
282,41,63.41,2252,1.76,79839
285,54,75.93,2251,1.46,79754
286,113,69.91,2250,1.49,81499
287,72,58.33,2247,1.62,79728
288,58,56.9,2246,1.19,93829
288,60,66.67,2246,1.65,76873
290,97,58.76,2245,1.52,86206
290,70,60,2245,1.83,78887
292,83,56.63,2244,1.1,89567
292,66,69.7,2244,1.3,85365
294,60,73.33,2240,1.45,80653
295,147,67.35,2239,1.48,79663
295,42,64.29,2239,1.5,83874
297,66,74.24,2238,1.41,81020
297,178,50,2238,1.41,88644
299,345,64.06,2237,1.64,80775
300,44,65.91,2236,1.41,75830
301,51,66.67,2234,1.39,83342
301,87,59.77,2234,1.1,87451
303,53,75.47,2232,1.45,74689
304,85,63.53,2231,1.56,82740
305,41,70.73,2230,1.22,85995
306,169,65.68,2229,1.55,81312
307,40,57.5,2227,1.8,80262
308,40,57.5,2226,1.18,90937
308,42,54.76,2226,1.33,84965
308,43,76.74,2226,1.37,79576
311,217,52.07,2224,0.98,98819
311,63,66.67,2224,1.16,83331
313,240,62.92,2222,1.57,82102
314,66,60.61,2221,1.45,82883
315,74,68.92,2220,1.42,78401
316,57,61.4,2218,1.53,83350
317,85,60,2217,1.64,82441
318,55,65.45,2216,1.55,78152
319,283,61.84,2215,1.61,78253
319,71,60.56,2215,1.18,86899
321,40,60,2213,1.45,81869
322,59,69.49,2211,1.2,81101
323,62,62.9,2209,1.31,86659
324,58,56.9,2208,1.17,81038
324,55,69.09,2208,1.36,82362
324,170,64.12,2208,1.28,86301
327,42,61.9,2206,1.74,77893
327,40,60,2206,1.52,83005
329,85,62.35,2205,1.33,80644
329,47,65.96,2205,1.62,79261
331,48,58.33,2204,1.71,80840
331,56,48.21,2204,1.5,80267
333,45,62.22,2203,1.2,80279
334,99,65.66,2202,1.54,80366
335,47,53.19,2200,1.53,86667
335,67,56.72,2200,1.04,90496
337,55,65.45,2199,1.35,81533
338,45,51.11,2195,1.44,89230
339,72,72.22,2194,1.35,81019
340,109,65.14,2193,1.6,79422
340,45,62.22,2193,1.4,84460
340,64,67.19,2193,1.38,79639
343,112,61.61,2192,1.48,82321
344,48,60.42,2190,1.21,79309
345,116,57.76,2189,1.34,87090
346,119,69.75,2188,1.41,76132
347,100,61,2187,1.43,80598
348,63,50.79,2184,1.46,87844
349,45,62.22,2183,1.33,81888
349,67,62.69,2183,1.43,78437
349,91,62.64,2183,1.34,80552
352,86,50,2182,1.21,85849
353,42,71.43,2181,1.43,76572
353,51,50.98,2181,1.31,85400
353,91,68.13,2181,1.35,82266
356,57,63.16,2180,2.05,70806
356,99,61.62,2180,1.55,81518
356,162,67.28,2180,1.7,75545
356,48,60.42,2180,1.42,81403
360,45,53.33,2178,1.96,72421
360,78,67.95,2178,1.27,83483
362,64,57.81,2177,1.39,84775
363,68,58.82,2176,1.35,84248
363,56,58.93,2176,1.21,77422
365,80,56.25,2175,1.52,78094
366,54,57.41,2174,1.43,84350
366,99,51.52,2174,1.35,89613
368,47,46.81,2173,1.6,85279
369,57,68.42,2171,1.42,79907
370,64,78.13,2170,1.27,78705
370,62,67.74,2170,1.29,82839
372,74,62.16,2169,1.22,86536
372,62,70.97,2169,1.5,77463
374,83,56.63,2168,1.4,86197
375,59,50.85,2167,1.42,88308
376,55,61.82,2166,1.47,80157
377,48,64.58,2165,1.06,86062
377,53,67.92,2165,1.43,76777
377,147,68.71,2165,1.71,74022
380,58,62.07,2164,1.34,72289
381,71,54.93,2163,1.48,81476
382,90,67.78,2162,1.42,79690
382,117,60.68,2162,1.23,87504
384,41,75.61,2161,1.07,81448
384,58,58.62,2161,1.6,80141
384,140,62.14,2161,1.36,84079
384,121,57.02,2161,1.42,85248
388,55,65.45,2160,1.27,83834
388,58,65.52,2160,1.59,77838
390,89,57.3,2158,1.7,74064
390,91,67.03,2158,1.47,79127
392,152,55.92,2157,1.26,76912
393,55,56.36,2155,1.71,75427
393,46,60.87,2155,1.72,72122
395,391,58.06,2154,1.34,85629
395,51,56.86,2154,1.63,79592
397,51,60.78,2153,1.55,79389
398,44,54.55,2150,1.36,86791
399,163,56.44,2149,1.45,84189
399,81,56.79,2149,1.46,83558
401,103,48.54,2148,1.3,88004
402,60,56.67,2147,1.5,82782
403,71,61.97,2146,1.62,78352
403,41,48.78,2146,1.68,83455
405,96,62.5,2145,1.16,81331
406,61,55.74,2144,1.26,88011
406,67,50.75,2144,1.64,83350
408,91,62.64,2142,1.34,72630
409,46,63.04,2140,1.28,79424
410,57,64.91,2138,1.32,82532
411,42,66.67,2137,1.5,77385
412,81,69.14,2136,1.42,77503
412,157,57.96,2136,1.54,70670
412,64,56.25,2136,1.17,88883
415,55,60,2134,1.76,75250
416,50,80,2132,1.26,75644
417,126,54.76,2131,1.21,84261
417,92,65.22,2131,1.37,80497
417,56,62.5,2131,1.27,83773
420,59,54.24,2130,1.44,81562
420,59,67.8,2130,1.12,84553
420,58,65.52,2130,1.52,77698
423,82,60.98,2129,1.32,83864
424,108,55.56,2128,1.43,84086
425,150,60,2126,1.45,81124
425,54,59.26,2126,1.81,73867
427,109,66.06,2125,1.18,83861
427,71,56.34,2125,1.1,90152
427,71,49.3,2125,1.73,78720
430,83,65.06,2123,1.43,79452
431,43,67.44,2122,1.16,83082
432,83,67.47,2121,1.39,78663
432,85,49.41,2121,1.33,74704
434,48,50,2120,1.31,82871
435,109,63.3,2119,1.16,85049
436,55,67.27,2115,1.18,79853
437,48,58.33,2114,1.44,82215
438,108,62.96,2113,1.33,81933
438,50,72,2113,1.18,76875
440,41,85.37,2112,1.32,71558
440,517,59.19,2112,1.61,77823
442,71,70.42,2111,1.24,68743
442,67,53.73,2111,1.67,79837
442,65,58.46,2111,1.52,79731
442,78,56.41,2111,1.32,80967
446,49,61.22,2110,1.41,77453
446,43,72.09,2110,1.4,76002
448,54,62.96,2108,1.33,80717
449,67,71.64,2107,1.61,71831
449,67,62.69,2107,1.45,75099
451,133,54.89,2105,1.31,85944
452,46,63.04,2104,1.5,78234
453,136,64.71,2103,1.42,78648
454,41,60.98,2102,1.15,83337
455,60,53.33,2099,1.27,82047
455,43,51.16,2099,1.16,85187
455,132,59.09,2099,1.48,79736
458,50,58,2098,1.76,70755
459,72,54.17,2095,1.62,79696
459,51,58.82,2095,1.24,84513
459,44,65.91,2095,1.32,74362
462,176,59.09,2094,1.52,79241
462,99,62.63,2094,1.26,77870
462,74,64.86,2094,1.23,81851
462,49,44.9,2094,1.51,80384
466,75,65.33,2093,1.71,72637
467,352,62.22,2092,1.49,77770
468,47,57.45,2091,1.64,77673
469,219,57.08,2090,1.42,78154
469,49,55.1,2090,1.29,85293
471,40,57.5,2089,1.4,77725
472,66,57.58,2088,1.23,80837
472,60,65,2088,1.25,81125
474,40,62.5,2087,1.12,79348
475,49,53.06,2085,1.49,78515
476,129,61.24,2084,1.67,75086
477,53,58.49,2083,1.38,76022
477,53,62.26,2083,1.43,79039
479,90,54.44,2082,1.51,80872
480,42,59.52,2081,1.5,72904
481,65,56.92,2080,1.4,81901
481,80,51.25,2080,1.07,85095
481,143,57.34,2080,1.31,81488
484,90,71.11,2079,0.93,83946
484,59,62.71,2079,1.17,83617
484,80,53.75,2079,1.35,84401
487,64,70.31,2078,1.34,74682
487,50,54,2078,1.2,87006
487,70,70,2078,1.3,77694
490,79,59.49,2077,1.51,78539
490,55,70.91,2077,1.2,78903
490,128,67.97,2077,1.74,70120
490,147,58.5,2077,1.18,82591
494,60,46.67,2074,1.43,83093
495,111,54.05,2073,1.68,77909
496,190,58.42,2072,1.37,80446
496,68,45.59,2072,1.46,78478
498,105,60,2071,1.55,77345
498,45,40,2071,1.13,89086
498,121,59.5,2071,1.42,79919
501,68,58.82,2070,1.41,80225
501,87,66.67,2070,1.44,73293
501,69,62.32,2070,1.96,67128
501,71,57.75,2070,1.23,80851
505,132,60.61,2069,1.71,73226
505,71,69.01,2069,1.42,71662
505,95,62.11,2069,1.48,77494
505,63,57.14,2069,1.3,78708
509,114,62.28,2068,1.39,74664
509,67,70.15,2068,1.22,75049
511,49,55.1,2067,1.24,84772
512,45,57.78,2065,1.56,78007
513,41,51.22,2064,1.49,81793
513,68,55.88,2064,1.56,78827
515,90,63.33,2063,1.39,78042
515,84,55.95,2063,1.21,84468
515,40,55,2063,1.0,85882
518,79,59.49,2062,1.35,80523
519,106,63.21,2060,1.36,78928
519,73,47.95,2060,1.34,81262
521,60,46.67,2059,1.35,81445
521,70,74.29,2059,1.14,77722
523,111,60.36,2058,1.3,81385
523,62,56.45,2058,1.21,84770
523,61,55.74,2058,1.36,81852
526,61,54.1,2057,1.2,72903
527,56,53.57,2056,1.25,78368
527,156,69.23,2056,1.22,78499
529,53,75.47,2055,0.91,74667
530,56,58.93,2053,1.12,79568
530,45,51.11,2053,1.24,81107
532,43,65.12,2052,1.0,77607
532,41,63.41,2052,1.1,78646
534,43,72.09,2051,1.47,71997
535,65,73.85,2050,1.6,68684
536,44,52.27,2049,1.5,80768
537,82,51.22,2047,1.11,77977
537,83,65.06,2047,1.35,77354
539,59,54.24,2046,1.47,79763
539,81,64.2,2046,1.56,73038
539,45,62.22,2046,1.2,76745
542,58,56.9,2045,1.34,80835
542,78,58.97,2045,1.32,80890
542,57,68.42,2045,1.51,72843
545,55,60,2044,1.27,80866
546,99,64.65,2043,1.41,76171
546,73,54.79,2043,1.27,79764
548,101,53.47,2042,1.39,81849
548,51,56.86,2042,1.47,78867
548,62,70.97,2042,1.24,71395
548,88,62.5,2042,1.19,81636
552,72,56.94,2041,1.38,80178
552,45,71.11,2041,1.73,65084
554,49,51.02,2040,1.41,80775
555,48,66.67,2039,1.35,76135
556,58,63.79,2038,1.12,70201
556,86,59.3,2038,1.27,81202
556,68,61.76,2038,1.16,76767
556,57,64.91,2038,1.35,74899
556,145,62.07,2038,1.35,78051
561,128,74.22,2037,1.45,70669
561,68,66.18,2037,1.29,77350
561,122,56.56,2037,1.6,75718
564,120,52.5,2036,1.32,78502
564,46,52.17,2036,1.3,71137
566,126,58.73,2032,1.21,82646
567,63,66.67,2031,1.17,79496
568,56,55.36,2030,1.14,80042
568,179,62.57,2030,1.56,73408
570,52,53.85,2028,1.46,76279
570,40,60,2028,1.23,78507
572,46,67.39,2027,1.46,73338
572,75,53.33,2027,1.17,85585
574,43,58.14,2025,1.84,70466
575,84,54.76,2024,1.21,83965
576,58,53.45,2023,0.93,90141
576,86,60.47,2023,1.5,75180
578,95,62.11,2022,1.18,80269
579,43,53.49,2021,1.51,78779
579,188,70.21,2021,1.52,70379
579,87,57.47,2021,1.22,82545
582,76,72.37,2019,1.13,74918
582,62,67.74,2019,1.35,74885
584,40,57.5,2018,1.18,77596
584,41,63.41,2018,1.1,80001
584,49,59.18,2018,1.24,81092
587,103,66.02,2017,1.06,75986
587,43,62.79,2017,1.0,75852
589,45,62.22,2015,1.09,74350
590,53,58.49,2014,1.28,80398
590,44,70.45,2014,1.32,73528
592,42,61.9,2012,1.31,78277
593,46,56.52,2011,1.22,82043
594,107,53.27,2010,1.12,73450
594,50,58,2010,1.16,74431
594,42,57.14,2010,1.48,76961
597,87,55.17,2009,1.13,80122
598,123,58.54,2008,1.25,80159
598,103,62.14,2008,1.63,71182
598,47,63.83,2008,1.62,70521
601,109,60.55,2007,1.32,77394
602,55,52.73,2006,1.42,79064
602,50,68,2006,1.4,69598
604,172,61.05,2003,1.35,77319
604,71,67.61,2003,1.28,75645
604,153,60.78,2003,1.36,77392
607,61,70.49,2002,1.28,74433
608,74,52.7,2001,1.31,82040
608,86,58.14,2001,1.33,76728
608,63,58.73,2001,1.17,81720
608,65,66.15,2001,1.05,79349
612,56,62.5,2000,1.25,78523
612,82,47.56,2000,1.26,85525
612,54,72.22,2000,1.37,67308
615,40,55,1999,1.4,69510
616,80,50,1998,1.48,75635
616,44,52.27,1998,1.84,71884
618,44,61.36,1997,1.11,76162
619,47,59.57,1996,1.28,78756
620,58,53.45,1994,1.1,76868
620,67,50.75,1994,0.87,88476
620,60,61.67,1994,1.33,76527
620,44,65.91,1994,0.98,80019
624,208,55.77,1993,1.56,75145
625,48,58.33,1992,1.19,81436
625,45,64.44,1992,1.2,75513
625,45,57.78,1992,1.09,80489
628,45,55.56,1991,1.38,76249
628,140,60,1991,1.22,78829
630,53,52.83,1990,1.06,85951
631,42,57.14,1989,1.07,83956
632,75,58.67,1987,1.25,74842
632,96,63.54,1987,1.3,76122
632,48,54.17,1987,1.46,77761
632,70,55.71,1987,1.21,81415
636,78,71.79,1985,1.12,72096
637,46,63.04,1984,1.2,77868
637,62,66.13,1984,1.45,72213
637,87,56.32,1984,1.45,76474
637,72,61.11,1984,1.18,76056
641,79,60.76,1983,1.18,68148
641,157,56.05,1983,1.34,74849
641,68,54.41,1983,1.25,77785
644,73,60.27,1982,1.01,82323
644,51,72.55,1982,1.08,76240
646,76,64.47,1981,1.21,77505
646,63,65.08,1981,1.27,69122
646,94,60.64,1981,1.48,74001
646,262,57.25,1981,1.14,82066
650,119,60.5,1980,1.42,74061
650,60,61.67,1980,1.4,75173
652,48,70.83,1979,1.21,74369
652,56,57.14,1979,1.54,69007
652,100,59,1979,1.05,70537
655,49,59.18,1977,1.1,81922
655,57,49.12,1977,1.23,80917
655,149,59.06,1977,1.26,78695
658,43,55.81,1976,1.23,78103
658,54,64.81,1976,1.5,67215
660,106,55.66,1975,1.42,72950
660,73,67.12,1975,1.26,75026
660,62,53.23,1975,1.15,81362
663,73,71.23,1974,1.19,70751
663,75,65.33,1974,1.01,80392
665,198,61.11,1973,1.31,76536
666,60,66.67,1972,1.25,74165
666,43,62.79,1972,1.02,81335
666,85,57.65,1972,1.39,76782
666,41,51.22,1972,1.17,79305
670,46,69.57,1971,1.24,73595
670,77,57.14,1971,1.35,75565
672,132,56.82,1970,1.33,78078
673,59,50.85,1969,1.34,78371
673,52,57.69,1969,1.38,73616
675,48,58.33,1968,1.06,82386
675,59,49.15,1968,1.24,79986
677,57,61.4,1966,1.4,73343
677,86,55.81,1966,1.16,80651
677,71,61.97,1966,1.13,76395
680,51,66.67,1965,1.22,73210
681,63,52.38,1964,1.44,76696
681,68,57.35,1964,1.38,76677
681,61,62.3,1964,1.28,76450
684,62,51.61,1963,1.52,76823
685,60,53.33,1962,1.43,77599
686,128,69.53,1961,1.14,72845
687,45,62.22,1960,1.2,75048
687,58,58.62,1960,1.21,74097
687,100,58,1960,1.08,81541
687,90,58.89,1960,1.32,76090
687,54,68.52,1960,1.13,76096
692,61,57.38,1959,1.31,77918
692,61,63.93,1959,1.16,73832
694,53,75.47,1957,1.17,71706
695,48,47.92,1956,1.5,76611
695,53,47.17,1956,1.55,74401
697,234,56.41,1955,1.38,76566
697,52,55.77,1955,1.33,78108
697,52,59.62,1955,0.94,81680
697,61,45.9,1955,1.26,78996
701,56,66.07,1954,1.12,71903
701,196,60.2,1954,1.36,74705
703,174,58.05,1953,1.25,77971
704,44,52.27,1952,1.2,82016
705,73,54.79,1951,1.37,77357
705,96,58.33,1951,1.33,76373
705,40,62.5,1951,1.25,73827
705,55,67.27,1951,1.2,74650
705,59,54.24,1951,1.47,75671
710,46,65.22,1950,1.33,69059
711,50,60,1948,1.52,72044
711,54,66.67,1948,1.2,63461
711,70,62.86,1948,1.11,75057
711,72,63.89,1948,1.25,70055
711,53,56.6,1948,1.19,79694
716,42,59.52,1947,1.4,68854
717,113,63.72,1945,1.33,73284
718,77,53.25,1943,1.13,82583
718,114,61.4,1943,1.29,74966
718,55,65.45,1943,1.0,79273
721,48,54.17,1942,0.98,75112
721,52,51.92,1942,1.27,80475
721,49,69.39,1942,1.33,71144
721,278,54.68,1942,1.4,76261
725,116,53.45,1941,1.17,76214
725,41,75.61,1941,1.41,66519
725,65,60,1941,1.4,73847
725,47,70.21,1941,1.34,70293
725,1081,59.76,1941,1.4,73818
725,84,55.95,1941,1.61,68630
725,65,58.46,1941,1.65,69587
725,56,51.79,1941,1.36,78605
733,48,43.75,1940,1.67,76464
733,63,63.49,1940,1.22,74659
735,178,50.56,1938,1.33,79475
735,42,64.29,1938,1.02,79270
735,92,54.35,1938,1.32,73702
735,82,53.66,1938,1.39,74690
735,59,61.02,1938,1.1,76925
735,66,59.09,1938,1.48,72657
741,61,57.38,1937,1.13,80420
741,61,50.82,1937,1.23,80531
741,112,58.04,1937,1.32,76529
741,160,59.38,1937,1.31,75963
745,55,58.18,1936,1.27,72768
746,100,62,1935,1.5,70613
746,58,63.79,1935,1.21,72839
746,83,61.45,1935,1.24,76016
749,230,57.83,1934,1.22,78270
750,93,60.22,1933,1.45,72343
750,102,55.88,1933,1.36,72742
750,76,64.47,1933,1.28,73979
753,92,60.87,1932,1.21,82579
754,55,69.09,1930,1.36,69350
754,105,61.9,1930,1.3,74046
756,56,66.07,1928,1.52,61171
756,90,47.78,1928,1.29,81000
758,47,42.55,1927,1.38,81863
758,59,67.8,1927,1.31,71028
758,44,61.36,1927,1.43,67110
761,65,58.46,1925,1.12,67090
762,73,52.05,1924,1.64,72394
762,59,57.63,1924,1.14,75744
762,81,61.73,1924,1.21,71457
765,51,60.78,1923,1.59,69274
765,109,57.8,1923,1.56,66885
767,105,59.05,1922,1.24,76328
767,107,62.62,1922,1.37,71991
767,53,64.15,1922,1.06,66157
767,102,56.86,1922,1.29,71950
767,176,57.95,1922,1.3,73120
772,129,58.91,1921,1.4,73122
773,48,60.42,1920,1.04,79557
773,66,54.55,1920,1.23,77281
773,50,66,1920,1.28,69747
773,72,55.56,1920,1.12,80492
773,58,58.62,1920,1.41,73425
773,87,58.62,1920,1.39,73747
773,169,47.93,1920,1.44,77724
773,410,52.44,1920,1.24,79568
