,Battles,Winrate,PR,Avg.frags,Avg.damage
180,59,57.63,2852,1.2,51754
180,27,81.48,2852,1.81,41453
182,81,65.43,2851,1.68,41003
183,27,77.78,2848,1.3,48762
184,20,65,2844,1.5,43388
184,36,58.33,2844,1.72,50643
186,30,63.33,2838,1.77,42077
186,49,63.27,2838,1.45,41869
188,27,59.26,2837,1.7,42241
189,20,75,2836,1.5,41693
190,42,64.29,2835,1.79,47848
191,20,100,2834,1.05,47281
192,30,63.33,2832,1.23,48131
193,41,48.78,2831,1.88,48302
194,33,42.42,2826,1.45,56710
195,24,62.5,2820,1.88,43260
195,51,62.75,2820,1.49,45180
197,20,60,2819,1.45,50574
198,45,62.22,2814,1.4,44602
199,21,57.14,2810,1.24,44325
200,35,65.71,2805,1.34,49067
201,37,59.46,2803,1.3,50069
202,20,55,2802,1.7,48677
202,38,57.89,2802,1.61,49100
204,42,59.52,2798,1.38,45290
204,24,75,2798,1.71,46108
206,38,71.05,2795,1.74,45836
207,30,73.33,2791,1.23,51542
208,64,65.63,2790,1.48,45054
209,25,76,2788,1.24,44446
210,28,60.71,2780,1.46,46304
211,78,57.69,2775,1.69,47371
212,42,66.67,2773,1.33,43907
213,23,65.22,2772,1.43,45342
214,31,70.97,2770,1.55,47863
214,21,61.9,2770,1.71,47585
216,20,70,2767,1.5,43504
217,20,60,2764,2.1,42786
217,22,77.27,2764,1.14,47646
219,29,62.07,2763,1.52,49290
220,28,46.43,2761,1.32,52659
220,20,80,2761,1.4,38838
222,36,66.67,2758,1.03,47669
223,31,70.97,2756,1.03,52729
223,21,57.14,2756,1.1,55388
225,37,64.86,2755,1.3,44085
225,20,45,2755,1.55,52545
227,27,51.85,2752,1.7,50241
228,40,65,2749,1.7,39479
229,97,63.92,2748,1.71,40643
230,48,62.5,2746,1.35,51578
231,26,73.08,2744,1.5,47733
232,28,60.71,2742,1.43,43527
233,21,61.9,2739,1.76,38606
233,23,65.22,2739,1.22,46940
235,20,50,2738,1.55,51484
236,34,76.47,2736,1.24,48803
237,296,61.15,2732,1.19,45022
238,39,53.85,2730,1.31,50483
239,41,68.29,2728,1.66,46216
240,36,61.11,2727,1.44,41042
240,36,63.89,2727,1.42,46155
240,29,62.07,2727,1.31,48922
240,49,44.9,2727,1.49,49691
244,35,68.57,2726,1.66,45487
244,24,58.33,2726,1.46,50762
246,25,64,2725,1.68,46489
247,32,50,2723,1.22,42921
247,27,44.44,2723,1.22,47589
249,29,62.07,2722,1.72,38757
249,31,48.39,2722,2.06,45798
249,33,48.48,2722,1.79,48786
252,23,69.57,2720,1.13,46394
253,37,64.86,2715,1.84,41487
254,29,68.97,2713,1.34,44002
255,58,63.79,2711,1.47,49496
256,64,59.38,2709,1.5,41596
257,40,52.5,2708,1.15,47262
258,46,65.22,2706,1.11,47536
259,22,59.09,2705,1.27,51749
260,43,69.77,2702,1.37,48993
261,21,38.1,2701,1.71,43640
262,68,70.59,2697,1.56,38367
263,28,53.57,2695,1.46,48674
264,124,67.74,2694,1.64,44062
265,31,58.06,2693,1.9,45324
265,27,55.56,2693,1.26,51439
267,56,62.5,2692,1.12,41383
267,25,56,2692,1.44,50362
269,37,51.35,2690,1.73,46807
270,26,73.08,2689,1.23,43344
271,21,66.67,2687,1.48,47750
272,43,62.79,2685,1.79,44878
272,25,76,2685,1.32,46869
274,64,68.75,2684,1.42,46991
275,31,61.29,2683,1.65,46971
276,42,57.14,2682,1.24,48253
277,29,65.52,2681,0.9,46385
277,508,68.9,2681,1.67,44786
277,38,65.79,2681,1.53,46342
280,23,56.52,2678,1.74,45928
281,39,56.41,2677,1.46,49944
282,35,57.14,2676,1.34,46554
283,29,65.52,2672,1.62,38795
284,20,55,2671,1.6,48773
285,25,52,2669,1.64,43885
285,30,66.67,2669,1.27,44282
285,27,62.96,2669,1.33,45341
288,62,66.13,2668,1.31,47993
288,52,51.92,2668,1.48,47300
290,25,52,2666,1.52,49788
290,60,63.33,2666,1.8,39691
292,39,71.79,2665,1.33,45525
293,22,72.73,2664,1.73,42245
294,46,65.22,2661,1.61,45354
295,32,68.75,2660,1.41,45919
296,26,65.38,2659,0.96,48588
297,48,75,2658,1.23,48124
298,24,62.5,2657,1.17,41644
299,22,63.64,2655,1.36,49005
299,25,80,2655,1.48,43237
301,23,56.52,2645,1.57,44585
301,32,78.13,2645,1.34,44097
303,30,46.67,2643,1.5,46318
304,23,78.26,2641,1.04,39776
304,23,73.91,2641,1.17,43611
306,26,50,2637,1.42,51211
306,1495,64.41,2637,1.65,45608
308,24,70.83,2636,1.54,43937
309,39,69.23,2634,0.9,45003
