,Battles,Winrate,PR,Avg.frags,Avg.damage
179,43,51.16,897,0.58,35169
180,40,60,891,0.52,33079
181,66,46.97,890,0.53,37343
182,63,57.14,886,0.51,31356
183,42,54.76,884,0.69,30370
184,71,56.34,881,0.52,34168
185,45,44.44,878,0.44,36747
186,30,36.67,873,0.6,36941
187,46,43.48,866,0.65,35580
188,34,55.88,864,0.5,33917
189,30,50,848,0.43,35474
190,40,47.5,844,0.72,32666
191,38,60.53,840,0.55,29978
192,38,50,838,0.71,30948
193,31,41.94,824,0.29,39531
194,34,32.35,823,0.79,33911
195,72,44.44,822,0.65,33410
196,33,48.48,818,0.61,31617
197,45,55.56,817,0.58,28460
198,35,48.57,815,0.46,32560
199,31,54.84,813,0.35,32809
200,31,38.71,804,0.58,34653
201,54,48.15,776,0.56,30353
202,32,53.13,774,0.66,29053
203,37,48.65,771,0.51,30194
204,35,54.29,758,0.43,31342
205,40,42.5,756,0.82,29604
206,34,61.76,738,0.56,26591
207,43,51.16,737,0.44,31919
208,30,46.67,730,0.53,29932
209,47,40.43,728,0.66,30566
210,44,59.09,725,0.5,26790
211,34,44.12,706,0.38,34095
212,51,54.9,700,0.51,28420
213,41,36.59,698,0.44,35042
214,40,65,695,0.45,25638
215,35,51.43,689,0.63,25403
215,40,55,689,0.57,26992
217,56,51.79,667,0.41,27742
218,61,45.9,662,0.57,29105
219,36,41.67,661,0.47,29787
220,35,48.57,656,0.6,27609
221,72,43.06,653,0.62,28027
222,71,38.03,641,0.41,33250
223,51,49.02,639,0.49,27996
223,44,47.73,639,0.57,27458
223,62,45.16,639,0.42,30813
226,78,35.9,600,0.6,29096
227,30,43.33,596,0.53,27046
228,43,65.12,593,0.49,19596
229,32,50,588,0.41,26553
229,41,48.78,588,0.49,26122
231,31,48.39,585,0.42,27662
232,103,43.69,582,0.55,26836
233,30,43.33,572,0.53,27318
234,35,45.71,571,0.4,28640
235,42,47.62,561,0.33,26692
236,46,52.17,555,0.48,24701
237,32,50,550,0.41,27019
238,32,62.5,529,0.47,20359
238,33,51.52,529,0.39,25012
238,49,48.98,529,0.35,26861
241,42,50,528,0.67,21477
242,38,34.21,522,0.55,27519
243,44,52.27,515,0.32,25610
244,34,29.41,513,0.38,29152
245,42,50,508,0.29,24495
245,43,37.21,508,0.49,27429
247,45,44.44,504,0.31,27992
247,41,46.34,504,0.51,22012
249,33,45.45,503,0.48,23316
250,37,40.54,490,0.32,27829
251,77,57.14,484,0.32,22857
252,33,57.58,479,0.33,21733
253,35,37.14,474,0.31,27035
254,33,60.61,471,0.3,20987
255,59,45.76,467,0.63,21364
256,51,39.22,463,0.37,27332
257,41,51.22,460,0.37,21291
258,44,43.18,459,0.5,22888
259,45,48.89,438,0.53,19560
260,45,53.33,436,0.33,22334
261,96,51.04,434,0.39,20189
262,45,35.56,431,0.38,27108
263,44,45.45,430,0.45,22829
264,87,48.28,429,0.29,24492
265,32,56.25,428,0.31,21295
266,65,50.77,400,0.38,20695
267,135,49.63,382,0.44,19987
268,36,41.67,381,0.33,23876
269,31,51.61,365,0.29,20411
270,50,60,353,0.36,15544
271,41,29.27,352,0.34,24620
272,46,50,344,0.26,21222
273,125,43.2,336,0.26,21898
274,42,40.48,304,0.26,21553
275,33,60.61,301,0.15,17393
276,46,39.13,277,0.28,22272
277,348,41.38,273,0.28,20714
278,37,43.24,261,0.43,18006
279,34,41.18,254,0.56,13148
280,33,36.36,251,0.48,18886
281,34,50,242,0.29,12146
282,56,48.21,241,0.38,14884
283,42,45.24,236,0.43,15565
284,70,37.14,230,0.24,20137
285,43,48.84,227,0.33,16224
286,57,45.61,221,0.19,19157
287,34,41.18,217,0.32,18468
288,40,50,213,0.2,16720
288,47,29.79,213,0.32,20092
290,42,35.71,207,0.33,19870
290,42,45.24,207,0.14,18269
292,30,46.67,184,0.2,16828
293,32,43.75,173,0.28,17069
294,46,30.43,162,0.33,17923
295,80,46.25,150,0.24,16373
296,43,48.84,148,0.14,12382
297,35,48.57,142,0.11,10780
298,47,44.68,141,0.19,10726
299,67,44.78,135,0.18,8838
300,36,50,133,0.08,6732
301,58,44.83,124,0.17,6069
302,123,46.34,120,0.14,9754
303,52,42.31,115,0.17,17005
303,54,44.44,115,0.17,13918
305,169,42.01,110,0.2,15999
306,50,40,109,0.22,11572
307,77,44.16,108,0.14,13374
308,53,41.51,104,0.21,13249
308,40,47.5,104,0.02,7047
310,33,36.36,103,0.18,17546
311,77,44.16,101,0.14,11062
312,94,40.43,92,0.19,15628
313,43,44.19,90,0.12,11891
314,62,45.16,83,0.03,7113
315,49,30.61,78,0.22,16604
316,38,39.47,74,0.18,14843
317,83,43.37,64,0.07,3916
318,41,36.59,54,0.2,15599
319,35,40,48,0.09,6476
320,58,36.21,41,0.16,8757
321,60,35,39,0.17,7910
322,33,27.27,37,0.15,7705
322,38,36.84,37,0.13,10265
324,47,40.43,36,0.04,6516
325,32,34.38,23,0.12,6534
326,57,22.81,13,0.11,7243
327,31,35.48,9,0.1,5631
328,44,31.82,7,0.09,7949
329,57,33.33,5,0.09,5073
330,36,19.44,0,0.06,10341
330,47,36.17,0,0.06,14873
