,Battles,Winrate,PR,Avg.frags,Avg.damage
179,57,47.37,1917,1.25,84249
180,115,60,1916,1.45,71127
181,65,60,1912,1.05,81508
182,40,52.5,1911,1.35,79571
183,113,58.41,1908,1.16,75842
184,44,63.64,1905,1.18,84218
185,56,51.79,1903,1.02,90934
186,66,66.67,1902,0.95,78573
186,45,57.78,1902,0.89,81492
188,52,63.46,1901,1.33,70745
189,144,58.33,1900,1.29,72767
190,69,62.32,1897,1.1,74572
190,47,59.57,1897,1.04,77220
192,76,59.21,1896,1.05,77181
193,55,56.36,1895,1.38,74394
194,79,55.7,1894,1.29,76482
194,91,54.95,1894,1.41,71917
196,106,58.49,1889,1.22,87113
197,42,57.14,1888,1.38,82621
197,68,58.82,1888,1.37,74863
197,49,59.18,1888,1.2,74722
197,83,71.08,1888,1.19,70591
197,56,60.71,1888,1.25,74416
202,45,68.89,1887,1.16,70786
202,70,50,1887,0.94,84197
204,117,59.83,1884,1.16,79055
205,58,50,1883,1.19,78414
206,58,67.24,1882,1.17,72387
207,58,58.62,1881,1.14,76688
208,42,57.14,1880,1.38,72382
209,61,62.3,1878,1.3,72658
210,54,62.96,1877,1.24,70487
210,58,56.9,1877,1.05,81235
210,46,47.83,1877,1.74,71497
213,52,73.08,1876,1.0,71707
213,52,61.54,1876,1.37,69378
215,49,73.47,1875,1.24,66556
215,83,66.27,1875,1.31,67329
217,84,63.1,1874,1.06,76937
217,59,61.02,1874,1.03,77280
219,56,62.5,1873,1.43,66873
219,44,65.91,1873,1.11,73292
221,91,51.65,1870,1.33,73830
222,47,59.57,1869,1.11,74744
222,81,55.56,1869,1.15,76703
222,46,63.04,1869,1.04,73979
225,108,45.37,1868,1.07,84867
225,58,65.52,1868,1.12,83595
227,83,53.01,1866,0.94,82517
228,51,64.71,1865,1.53,72117
228,43,60.47,1865,1.28,71541
230,62,66.13,1862,0.94,74668
230,55,61.82,1862,1.2,71710
232,41,60.98,1859,1.1,83951
232,76,59.21,1859,1.01,76169
234,89,48.31,1858,1.26,78988
